Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1730394326.6022768,4344,1730394326,602059364,map,-1.700337905883789,0.09487304687500009,0.0,0.0,0.0,0.5791864339929768,0.8151951144839492
1730394326.6353154,4345,1730394326,634437561,map,-1.711826095581055,0.09958282470703139,0.0,0.0,0.0,0.6139105670272268,0.7893755859489884
1730394326.6710405,4346,1730394326,670651197,map,-1.728032913208008,0.09972579956054695,0.0,0.0,0.0,0.6202832591628261,0.7843778926017371
1730394326.7032568,4347,1730394326,702929496,map,-1.7372524261474611,0.10211189270019516,0.0,0.0,0.0,0.5791818748925086,0.8151983536514279
1730394326.7445335,4348,1730394326,744361162,map,-1.7487892150878908,0.10451881408691399,0.0,0.0,0.0,0.5791890391851108,0.8151932635196565
1730394326.8070273,4349,1730394326,806611061,map,-1.7718679809570315,0.10933372497558613,0.0,0.0,0.0,0.6202727100370781,0.784386234697715
1730394326.8372622,4350,1730394326,837094306,map,-1.7765021514892578,0.10937492370605484,0.0,0.0,0.0,0.6257936536384853,0.7799886557289122
1730394326.8721225,4351,1730394326,871716499,map,-1.783454055786133,0.10943679809570317,0.0,0.0,0.0,0.6202780368373696,0.7843820223699539
1730394326.9053416,4352,1730394326,905117511,map,-1.7927244567871095,0.10951919555664036,0.0,0.0,0.0,0.6202832591628261,0.7843778926017371
1730394326.9366462,4353,1730394326,936209917,map,-1.7927244567871095,0.10951919555664036,0.0,0.0,0.0,0.6202832591628261,0.7843778926017371
1730394326.9709609,4354,1730394326,970549345,map,-1.801907501220703,0.11421218872070327,0.0,0.0,0.0,0.5791983744083488,0.8151866308292391
1730394327.0052352,4355,1730394327,5008459,map,-1.8019518280029296,0.1119069671630859,0.0,0.0,0.0,0.5791983744083488,0.8151866308292391
1730394327.0387135,4356,1730394327,38353919,map,-1.8019518280029296,0.1119069671630859,0.0,0.0,0.0,0.5791983744083488,0.8151866308292391
1730394327.0736535,4357,1730394327,73126077,map,-1.8019518280029296,0.1119069671630859,0.0,0.0,0.0,0.5791983744083488,0.8151866308292391
1730394327.1012092,4358,1730394327,100842237,map,-1.8019518280029296,0.1119069671630859,0.0,0.0,0.0,0.5791983744083488,0.8151866308292391
1730394327.1414976,4359,1730394327,141123056,map,-1.8019518280029296,0.1119069671630859,0.0,0.0,0.0,0.5791983744083488,0.8151866308292391
1730394327.1703608,4360,1730394327,170039892,map,-1.8019518280029296,0.1119069671630859,0.0,0.0,0.0,0.5791983744083488,0.8151866308292391
1730394327.206544,4361,1730394327,206261396,map,-1.8019518280029296,0.1119069671630859,0.0,0.0,0.0,0.5791983744083488,0.8151866308292391
1730394327.238458,4362,1730394327,238124132,map,-1.8019518280029296,0.1119069671630859,0.0,0.0,0.0,0.5791983744083488,0.8151866308292391
1730394327.2698946,4363,1730394327,269577741,map,-1.801907501220703,0.11421218872070327,0.0,0.0,0.0,0.5791983744083488,0.8151866308292391
1730394327.3066843,4364,1730394327,306304216,map,-1.801907501220703,0.11421218872070327,0.0,0.0,0.0,0.5791983744083488,0.8151866308292391
1730394327.340816,4365,1730394327,340203762,map,-1.801907501220703,0.11421218872070327,0.0,0.0,0.0,0.5791983744083488,0.8151866308292391
1730394327.3674133,4366,1730394327,367167711,map,-1.801907501220703,0.11421218872070327,0.0,0.0,0.0,0.5791983744083488,0.8151866308292391
